date,customer_code,policy_id,sales_mode,final_premium_amt(INR)
03-12-2022,SUNLE7,POL5319HEL,Offline-Agent,25892
03-12-2022,SUN8XR,POL5319HEL,Offline-Agent,22315
03-12-2022,SUNYFN,POL5319HEL,Offline-Agent,20100
03-12-2022,SUNLNTY,POL5319HEL,Online-App,24018
03-12-2022,SUNA9AF,POL5319HEL,Online-App,21122
03-12-2022,SUNGTMA,POL5319HEL,Offline-Agent,20270
03-12-2022,SUNOMCU,POL5319HEL,Offline-Agent,18737
03-12-2022,SUNWO30,POL5319HEL,Offline-Direct,20441
03-12-2022,SUNEBV,POL5319HEL,Offline-Agent,18737
03-12-2022,SUNKAS,POL5319HEL,Offline-Direct,22144
03-12-2022,SUNFUZM,POL5319HEL,Online-App,18737
03-12-2022,SUNVX2,POL5319HEL,Online-App,21804
03-12-2022,SUNG659,POL5319HEL,Online-App,21293
03-12-2022,SUNR4UQ,POL5319HEL,Offline-Agent,22826
03-12-2022,SUNSNN,POL5319HEL,Offline-Agent,22144
03-12-2022,SUNV7FI,POL5319HEL,Offline-Agent,26914
03-12-2022,SUNMWSG,POL5319HEL,Offline-Agent,19419
03-12-2022,SUNY1G3,POL5319HEL,Offline-Agent,21804
03-12-2022,SUNWQ8,POL5319HEL,Offline-Agent,23677
03-12-2022,SUN41A,POL5319HEL,Online-App,17886
03-12-2022,SUNC6I,POL5319HEL,Offline-Agent,21463
03-12-2022,SUNFDCA,POL5319HEL,Offline-Agent,20441
04-12-2022,SUNLK9,POL5319HEL,Offline-Agent,21633
04-12-2022,SUNCW6X,POL5319HEL,Offline-Direct,21804
04-12-2022,SUNJR3,POL5319HEL,Offline-Agent,21974
04-12-2022,SUNT63N,POL5319HEL,Offline-Agent,21804
04-12-2022,SUN6O3,POL5319HEL,Online-Website,24188
04-12-2022,SUNYYB,POL5319HEL,Offline-Agent,19078
04-12-2022,SUNU85O,POL5319HEL,Offline-Agent,21463
04-12-2022,SUNHZQ,POL5319HEL,Offline-Agent,19930
04-12-2022,SUNPJO,POL5319HEL,Offline-Agent,21974
04-12-2022,SUNREL,POL5319HEL,Offline-Direct,21293
04-12-2022,SUNVG4N,POL5319HEL,Online-App,20100
04-12-2022,SUNXF6,POL5319HEL,Offline-Agent,19930
04-12-2022,SUNYJK,POL5319HEL,Offline-Agent,17034
04-12-2022,SUNHZZ6,POL5319HEL,Online-App,18056
04-12-2022,SUNAT2,POL5319HEL,Online-Website,19078
04-12-2022,SUNXNI,POL5319HEL,Offline-Agent,19589
04-12-2022,SUN9ZN6,POL5319HEL,Offline-Direct,18567
04-12-2022,SUN8B0,POL5319HEL,Offline-Agent,17715
04-12-2022,SUNZ9Z,POL5319HEL,Offline-Agent,18056
04-12-2022,SUNLUQA,POL5319HEL,Online-Website,17034
04-12-2022,SUN9GGO,POL5319HEL,Offline-Direct,20952
04-12-2022,SUN3XK,POL5319HEL,Offline-Agent,19419
04-12-2022,SUNDQ6E,POL5319HEL,Offline-Agent,17034
05-12-2022,SUNYFZ,POL5319HEL,Offline-Direct,20441
05-12-2022,SUNXLSO,POL5319HEL,Offline-Agent,20441
05-12-2022,SUNRAIV,POL5319HEL,Offline-Direct,19759
05-12-2022,SUNNAS,POL5319HEL,Offline-Agent,19930
05-12-2022,SUNHPT,POL5319HEL,Offline-Agent,17886
05-12-2022,SUNVKA,POL5319HEL,Offline-Agent,18056
05-12-2022,SUN6XF,POL5319HEL,Offline-Agent,18567
05-12-2022,SUNDGVW,POL5319HEL,Offline-Agent,20781
06-12-2022,SUNS66,POL5319HEL,Offline-Agent,17886
06-12-2022,SUNJZC,POL5319HEL,Offline-Agent,18567
06-12-2022,SUNK01,POL5319HEL,Offline-Agent,17715
06-12-2022,SUN183A,POL5319HEL,Offline-Direct,26743
06-12-2022,SUNV4JE,POL5319HEL,Online-App,21463
06-12-2022,SUNWIXV,POL5319HEL,Offline-Agent,20441
06-12-2022,SUN7109,POL5319HEL,Offline-Direct,17715
06-12-2022,SUNE4H,POL5319HEL,Offline-Direct,21463
06-12-2022,SUN88FP,POL5319HEL,Offline-Agent,18567
06-12-2022,SUNJJ8,POL5319HEL,Offline-Agent,17034
06-12-2022,SUN44Y,POL5319HEL,Offline-Agent,21293
07-12-2022,SUN9XZU,POL5319HEL,Offline-Agent,22315
07-12-2022,SUNKYD7,POL5319HEL,Offline-Agent,17886
07-12-2022,SUNGT9,POL5319HEL,Offline-Agent,20100
07-12-2022,SUNVFB,POL5319HEL,Offline-Agent,24529
07-12-2022,SUN2LHO,POL5319HEL,Offline-Agent,20441
07-12-2022,SUNYMT,POL5319HEL,Offline-Agent,22485
07-12-2022,SUNY2R,POL5319HEL,Offline-Agent,22655
08-12-2022,SUNFDH,POL5319HEL,Offline-Agent,17886
08-12-2022,SUN96X,POL5319HEL,Offline-Direct,17886
08-12-2022,SUNSVO,POL5319HEL,Online-App,22826
09-12-2022,SUNTGL,POL5319HEL,Offline-Agent,17034
09-12-2022,SUNIJYL,POL5319HEL,Offline-Direct,17034
09-12-2022,SUND0TR,POL5319HEL,Offline-Agent,17886
09-12-2022,SUN33T6,POL5319HEL,Offline-Agent,21633
09-12-2022,SUNNBWR,POL5319HEL,Offline-Agent,17886
09-12-2022,SUNL0M,POL5319HEL,Offline-Direct,22826
09-12-2022,SUNYQW,POL5319HEL,Offline-Direct,19930
09-12-2022,SUNJNGQ,POL5319HEL,Offline-Agent,18397
09-12-2022,SUNBL4,POL5319HEL,Offline-Agent,20100
10-12-2022,SUNIQ2R,POL5319HEL,Online-Website,22485
10-12-2022,SUNBDP,POL5319HEL,Online-Website,19930
10-12-2022,SUNG1C6,POL5319HEL,Offline-Agent,19248
10-12-2022,SUNWRJF,POL5319HEL,Offline-Agent,20781
10-12-2022,SUNVBBO,POL5319HEL,Offline-Agent,20952
10-12-2022,SUN5I6,POL5319HEL,Offline-Agent,21633
10-12-2022,SUNDFN,POL5319HEL,Offline-Direct,26232
10-12-2022,SUN6WP9,POL5319HEL,Offline-Agent,21293
10-12-2022,SUNHHOG,POL5319HEL,Offline-Direct,20781
10-12-2022,SUNSUU5,POL5319HEL,Offline-Agent,24018
10-12-2022,SUN4556,POL5319HEL,Offline-Direct,22485
10-12-2022,SUNZLS,POL5319HEL,Online-App,22996
10-12-2022,SUN1N8E,POL5319HEL,Offline-Direct,22826
10-12-2022,SUN7RK1,POL5319HEL,Online-Website,17886
10-12-2022,SUNAZ0H,POL5319HEL,Offline-Direct,22655
10-12-2022,SUNX0YU,POL5319HEL,Online-App,18056
10-12-2022,SUNHC36,POL5319HEL,Offline-Direct,23507
10-12-2022,SUN7USO,POL5319HEL,Offline-Direct,17034
10-12-2022,SUNN40,POL5319HEL,Offline-Agent,25721
10-12-2022,SUN0DX,POL5319HEL,Offline-Agent,21633
10-12-2022,SUNSS6,POL5319HEL,Offline-Agent,20270
10-12-2022,SUND8AW,POL5319HEL,Offline-Direct,21804
10-12-2022,SUNZX7I,POL5319HEL,Offline-Direct,18056
10-12-2022,SUNM78H,POL5319HEL,Offline-Agent,17886
10-12-2022,SUN2LH,POL5319HEL,Online-App,19419
10-12-2022,SUN2SER,POL5319HEL,Offline-Agent,24699
10-12-2022,SUNSBLJ,POL5319HEL,Offline-Agent,22485
10-12-2022,SUN55P,POL5319HEL,Offline-Agent,20270
10-12-2022,SUN9IM,POL5319HEL,Offline-Agent,17715
10-12-2022,SUN447,POL5319HEL,Offline-Agent,24188
10-12-2022,SUNLO6F,POL5319HEL,Online-App,18737
10-12-2022,SUNZBJZ,POL5319HEL,Offline-Agent,22144
10-12-2022,SUNMECK,POL5319HEL,Offline-Agent,18397
10-12-2022,SUNMA3X,POL5319HEL,Offline-Agent,19930
10-12-2022,SUNS28,POL5319HEL,Offline-Agent,20270
10-12-2022,SUNCEY,POL5319HEL,Offline-Agent,21293
10-12-2022,SUNUGM2,POL5319HEL,Online-Website,18397
10-12-2022,SUNBI,POL5319HEL,Offline-Agent,24018
10-12-2022,SUNW1D6,POL5319HEL,Online-Website,21122
10-12-2022,SUN97L,POL5319HEL,Offline-Agent,20952
10-12-2022,SUNSWXH,POL5319HEL,Offline-Agent,26403
10-12-2022,SUN3Y5V,POL5319HEL,Offline-Agent,23337
10-12-2022,SUNJ,POL5319HEL,Online-App,18567
10-12-2022,SUN4M8P,POL5319HEL,Offline-Direct,22485
10-12-2022,SUN2ZL6,POL5319HEL,Offline-Agent,17715
10-12-2022,SUN1C9M,POL5319HEL,Offline-Agent,21293
10-12-2022,SUNAM,POL5319HEL,Offline-Agent,24359
10-12-2022,SUN53OY,POL5319HEL,Offline-Direct,22996
10-12-2022,SUN3JRC,POL5319HEL,Offline-Agent,21974
10-12-2022,SUNFU97,POL5319HEL,Online-Website,21633
10-12-2022,SUNZ6J1,POL5319HEL,Offline-Direct,17886
10-12-2022,SUNZPV0,POL5319HEL,Offline-Direct,17886
10-12-2022,SUN7MAV,POL5319HEL,Offline-Agent,22144
11-12-2022,SUN9UJ4,POL5319HEL,Offline-Agent,21804
11-12-2022,SUN9SL,POL5319HEL,Offline-Direct,19419
11-12-2022,SUN1PK6,POL5319HEL,Offline-Agent,17715
11-12-2022,SUNF91,POL5319HEL,Offline-Agent,18056
11-12-2022,SUNXBY,POL5319HEL,Online-App,19759
11-12-2022,SUN5QS,POL5319HEL,Offline-Agent,18737
11-12-2022,SUNRZ9,POL5319HEL,Offline-Direct,19930
11-12-2022,SUNKUUS,POL5319HEL,Offline-Agent,21122
11-12-2022,SUNE1ZV,POL5319HEL,Offline-Direct,21293
11-12-2022,SUNRYL,POL5319HEL,Offline-Agent,22144
11-12-2022,SUNGVRH,POL5319HEL,Offline-Agent,24359
11-12-2022,SUNR2F,POL5319HEL,Offline-Agent,22826
11-12-2022,SUNTUF,POL5319HEL,Offline-Direct,17715
11-12-2022,SUN2RQB,POL5319HEL,Offline-Agent,18567
11-12-2022,SUNQ9D,POL5319HEL,Offline-Agent,20611
11-12-2022,SUNX7K,POL5319HEL,Online-Website,21633
11-12-2022,SUNJ1S4,POL5319HEL,Offline-Agent,18056
11-12-2022,SUNW78S,POL5319HEL,Offline-Direct,22655
11-12-2022,SUNF25B,POL5319HEL,Offline-Agent,21804
11-12-2022,SUN9CE,POL5319HEL,Offline-Agent,20100
12-12-2022,SUN2ZCP,POL5319HEL,Offline-Agent,18908
12-12-2022,SUN8CIY,POL5319HEL,Offline-Agent,18056
12-12-2022,SUNUHN,POL5319HEL,Offline-Agent,22144
12-12-2022,SUNEIE3,POL5319HEL,Offline-Agent,21122
12-12-2022,SUNC8E,POL5319HEL,Online-App,19589
12-12-2022,SUNK2OJ,POL5319HEL,Offline-Agent,23677
12-12-2022,SUNWAR,POL5319HEL,Online-Website,17886
12-12-2022,SUNCACE,POL5319HEL,Offline-Agent,19930
12-12-2022,SUNCW,POL5319HEL,Offline-Agent,19589
12-12-2022,SUNUOUS,POL5319HEL,Online-App,19759
12-12-2022,SUNA8,POL5319HEL,Offline-Agent,20100
13-12-2022,SUNY4V,POL5319HEL,Offline-Agent,26914
13-12-2022,SUNDZN,POL5319HEL,Offline-Agent,24699
13-12-2022,SUNW298,POL5319HEL,Offline-Agent,21293
13-12-2022,SUNSMRI,POL5319HEL,Offline-Agent,23166
13-12-2022,SUNL1BC,POL5319HEL,Offline-Agent,18397
13-12-2022,SUNQRA,POL5319HEL,Offline-Agent,17715
14-12-2022,SUN68LK,POL5319HEL,Offline-Agent,20270
14-12-2022,SUNQJQ,POL5319HEL,Offline-Agent,18056
14-12-2022,SUN23SF,POL5319HEL,Offline-Direct,17886
14-12-2022,SUNRC8,POL5319HEL,Offline-Direct,20441
14-12-2022,SUNYTXW,POL5319HEL,Offline-Agent,22485
14-12-2022,SUNLTPJ,POL5319HEL,Online-App,21974
14-12-2022,SUN4V1,POL5319HEL,Offline-Agent,25721
15-12-2022,SUNUE8P,POL5319HEL,Offline-Agent,21804
15-12-2022,SUNROYB,POL5319HEL,Offline-Agent,17886
15-12-2022,SUNEWN,POL5319HEL,Offline-Agent,24529
15-12-2022,SUNTYV,POL5319HEL,Online-App,22144
15-12-2022,SUNVZQQ,POL5319HEL,Offline-Agent,17886
15-12-2022,SUNZ391,POL5319HEL,Online-App,17034
15-12-2022,SUNB6L,POL5319HEL,Offline-Direct,19759
15-12-2022,SUNTKL,POL5319HEL,Offline-Agent,20441
16-12-2022,SUNXGR,POL5319HEL,Online-App,17034
16-12-2022,SUNINCG,POL5319HEL,Offline-Agent,19419
16-12-2022,SUNQ1ER,POL5319HEL,Offline-Direct,25892
16-12-2022,SUN81N,POL5319HEL,Offline-Agent,18737
16-12-2022,SUNZDD,POL5319HEL,Offline-Direct,22655
16-12-2022,SUN9H9C,POL5319HEL,Offline-Direct,20952
16-12-2022,SUNXG86,POL5319HEL,Offline-Direct,17715
16-12-2022,SUN3CB,POL5319HEL,Offline-Direct,18397
16-12-2022,SUN5ZX,POL5319HEL,Online-App,18567
16-12-2022,SUNDF49,POL5319HEL,Offline-Direct,21122
16-12-2022,SUNXRW7,POL5319HEL,Offline-Direct,21633
16-12-2022,SUNQE,POL5319HEL,Online-App,22655
16-12-2022,SUNU5U,POL5319HEL,Offline-Agent,21974
16-12-2022,SUN958,POL5319HEL,Offline-Direct,23848
17-12-2022,SUNUYPD,POL5319HEL,Offline-Direct,23337
17-12-2022,SUNNR0,POL5319HEL,Offline-Direct,18056
17-12-2022,SUNKDG8,POL5319HEL,Offline-Agent,20100
17-12-2022,SUN6G,POL5319HEL,Offline-Agent,19589
17-12-2022,SUNOUOF,POL5319HEL,Offline-Agent,19248
17-12-2022,SUNT8W,POL5319HEL,Offline-Agent,22826
17-12-2022,SUN025,POL5319HEL,Offline-Agent,18737
17-12-2022,SUNJKDH,POL5319HEL,Online-App,17715
17-12-2022,SUN9DV,POL5319HEL,Offline-Direct,20441
17-12-2022,SUNADQ,POL5319HEL,Offline-Agent,17886
17-12-2022,SUNQKVQ,POL5319HEL,Offline-Agent,25892
17-12-2022,SUNI3VA,POL5319HEL,Offline-Agent,20100
17-12-2022,SUNW4M,POL5319HEL,Online-Website,24699
17-12-2022,SUNWBR4,POL5319HEL,Online-Website,19589
17-12-2022,SUNS6IG,POL5319HEL,Offline-Agent,17034
17-12-2022,SUNWE03,POL5319HEL,Offline-Agent,17886
17-12-2022,SUNU2CA,POL5319HEL,Offline-Agent,18908
17-12-2022,SUND4X,POL5319HEL,Offline-Agent,20611
17-12-2022,SUNXWO5,POL5319HEL,Offline-Direct,21974
17-12-2022,SUNGT2W,POL5319HEL,Offline-Agent,17886
17-12-2022,SUNJ0,POL5319HEL,Offline-Agent,26573
17-12-2022,SUNANSI,POL5319HEL,Offline-Agent,27084
18-12-2022,SUN5B,POL5319HEL,Offline-Agent,18567
18-12-2022,SUNVPN,POL5319HEL,Offline-Agent,19759
18-12-2022,SUNGDX,POL5319HEL,Offline-Direct,17715
18-12-2022,SUNLM2H,POL5319HEL,Offline-Direct,19930
18-12-2022,SUNI0YJ,POL5319HEL,Offline-Agent,22826
18-12-2022,SUNPV1I,POL5319HEL,Offline-Agent,21293
18-12-2022,SUN8Z3C,POL5319HEL,Offline-Direct,18567
18-12-2022,SUNKA1,POL5319HEL,Offline-Agent,19589
18-12-2022,SUN0LR,POL5319HEL,Online-App,20270
18-12-2022,SUNKGLT,POL5319HEL,Offline-Agent,19589
18-12-2022,SUNOV,POL5319HEL,Offline-Agent,19248
18-12-2022,SUNPAYZ,POL5319HEL,Offline-Direct,19248
18-12-2022,SUN3M6J,POL5319HEL,Offline-Agent,18567
18-12-2022,SUNU3F,POL5319HEL,Online-Website,17034
18-12-2022,SUNHQP,POL5319HEL,Offline-Direct,25892
18-12-2022,SUNX9N,POL5319HEL,Offline-Direct,17715
18-12-2022,SUNI5JF,POL5319HEL,Offline-Agent,20611
18-12-2022,SUN7WZ,POL5319HEL,Offline-Agent,22996
18-12-2022,SUNLU,POL5319HEL,Offline-Agent,22485
18-12-2022,SUNAOIB,POL5319HEL,Online-App,21122
18-12-2022,SUN359G,POL5319HEL,Offline-Agent,20441
18-12-2022,SUNWP7X,POL5319HEL,Online-App,18908
18-12-2022,SUNORD,POL5319HEL,Offline-Agent,19078
18-12-2022,SUNU2Q2,POL5319HEL,Offline-Agent,22826
18-12-2022,SUNMPAR,POL5319HEL,Offline-Agent,25721
18-12-2022,SUNBCQ,POL5319HEL,Offline-Agent,26062
18-12-2022,SUNZQFE,POL5319HEL,Offline-Agent,18908
18-12-2022,SUNRY16,POL5319HEL,Offline-Agent,19589
18-12-2022,SUNC94,POL5319HEL,Offline-Agent,17886
18-12-2022,SUNBIRB,POL5319HEL,Online-App,19419
18-12-2022,SUN9P4,POL5319HEL,Offline-Agent,18567
18-12-2022,SUN0NZ,POL5319HEL,Offline-Agent,20611
18-12-2022,SUNGUE4,POL5319HEL,Offline-Agent,20270
18-12-2022,SUNEEGB,POL5319HEL,Online-Website,24188
18-12-2022,SUNBL3W,POL5319HEL,Offline-Agent,22655
18-12-2022,SUNEQPG,POL5319HEL,Offline-Agent,21974
18-12-2022,SUNE6,POL5319HEL,Offline-Direct,17034
18-12-2022,SUNKNZW,POL5319HEL,Online-Website,19078
18-12-2022,SUNMXTX,POL5319HEL,Offline-Agent,22826
18-12-2022,SUNTN3,POL5319HEL,Offline-Agent,22315
19-12-2022,SUNRITF,POL5319HEL,Offline-Agent,22144
19-12-2022,SUNK3B,POL5319HEL,Offline-Agent,21463
19-12-2022,SUNDWWI,POL5319HEL,Offline-Agent,21633
19-12-2022,SUNBDC,POL5319HEL,Offline-Agent,22655
19-12-2022,SUNNZ4,POL5319HEL,Online-App,20781
19-12-2022,SUN9U1,POL5319HEL,Offline-Agent,21463
19-12-2022,SUNLUE,POL5319HEL,Offline-Agent,21804
19-12-2022,SUNEWZ,POL5319HEL,Offline-Agent,20611
19-12-2022,SUNPVC,POL5319HEL,Online-Website,21463
19-12-2022,SUN7LJR,POL5319HEL,Offline-Agent,17034
19-12-2022,SUNRS21,POL5319HEL,Offline-Agent,20100
19-12-2022,SUNJCT8,POL5319HEL,Offline-Agent,17034
19-12-2022,SUNVG0V,POL5319HEL,Online-App,19930
20-12-2022,SUN4KAB,POL5319HEL,Offline-Agent,19419
20-12-2022,SUNHH2,POL5319HEL,Offline-Agent,22826
20-12-2022,SUNDSIZ,POL5319HEL,Online-Website,22655
20-12-2022,SUN7CUX,POL5319HEL,Offline-Agent,23337
20-12-2022,SUN144,POL5319HEL,Offline-Agent,17034
20-12-2022,SUNE110,POL5319HEL,Offline-Agent,20100
21-12-2022,SUNO4D,POL5319HEL,Offline-Direct,17886
21-12-2022,SUNRKU,POL5319HEL,Offline-Agent,25892
21-12-2022,SUN0RQ,POL5319HEL,Offline-Agent,23507
21-12-2022,SUNEGVZ,POL5319HEL,Offline-Direct,22996
21-12-2022,SUNP0UD,POL5319HEL,Offline-Agent,19930
21-12-2022,SUNBKG,POL5319HEL,Offline-Agent,18737
21-12-2022,SUN9HZL,POL5319HEL,Online-App,21804
21-12-2022,SUNFUI,POL5319HEL,Offline-Agent,22315
21-12-2022,SUN48UB,POL5319HEL,Offline-Agent,22826
21-12-2022,SUNJMST,POL5319HEL,Offline-Agent,17034
21-12-2022,SUNCSH,POL5319HEL,Offline-Direct,25892
21-12-2022,SUNBMRW,POL5319HEL,Offline-Agent,17886
21-12-2022,SUNYR7,POL5319HEL,Offline-Agent,17886
21-12-2022,SUNO60D,POL5319HEL,Offline-Direct,19248
21-12-2022,SUNNX7,POL5319HEL,Offline-Agent,19589
21-12-2022,SUNMY,POL5319HEL,Offline-Agent,19930
21-12-2022,SUNTYL,POL5319HEL,Offline-Agent,20952
21-12-2022,SUNHT,POL5319HEL,Offline-Agent,19930
21-12-2022,SUNG0D,POL5319HEL,Offline-Direct,21633
22-12-2022,SUNSTO,POL5319HEL,Offline-Direct,22826
22-12-2022,SUNVU,POL5319HEL,Offline-Agent,19759
22-12-2022,SUNONJ,POL5319HEL,Offline-Direct,22315
22-12-2022,SUNJVP,POL5319HEL,Online-Website,17034
22-12-2022,SUNNGRO,POL5319HEL,Offline-Agent,17715
22-12-2022,SUN9TH,POL5319HEL,Offline-Agent,17034
22-12-2022,SUNK3,POL5319HEL,Offline-Agent,21463
22-12-2022,SUNG5PL,POL5319HEL,Offline-Agent,21122
22-12-2022,SUNV5BV,POL5319HEL,Offline-Direct,20952
22-12-2022,SUNWPXO,POL5319HEL,Offline-Agent,22315
22-12-2022,SUNAX2I,POL5319HEL,Offline-Agent,22144
22-12-2022,SUN594,POL5319HEL,Offline-Agent,27084
23-12-2022,SUNX33D,POL5319HEL,Offline-Agent,20781
23-12-2022,SUNUPYE,POL5319HEL,Offline-Direct,19419
23-12-2022,SUNPQ,POL5319HEL,Online-App,21293
23-12-2022,SUNQJA,POL5319HEL,Online-App,20100
23-12-2022,SUNUQX,POL5319HEL,Offline-Agent,17034
23-12-2022,SUN1Q9Z,POL5319HEL,Offline-Direct,17886
23-12-2022,SUNP14N,POL5319HEL,Online-App,17715
23-12-2022,SUN675,POL5319HEL,Offline-Agent,25551
23-12-2022,SUNS8,POL5319HEL,Offline-Agent,20611
23-12-2022,SUNNMN,POL5319HEL,Offline-Direct,22826
23-12-2022,SUNNHPD,POL5319HEL,Offline-Agent,19248
23-12-2022,SUN7LK,POL5319HEL,Offline-Direct,19078
23-12-2022,SUN7M5D,POL5319HEL,Offline-Direct,17715
23-12-2022,SUNGX9,POL5319HEL,Offline-Direct,25721
23-12-2022,SUNODO,POL5319HEL,Offline-Agent,19419
24-12-2022,SUN8GC,POL5319HEL,Offline-Agent,19419
24-12-2022,SUNWO2,POL5319HEL,Offline-Direct,19589
24-12-2022,SUNS0F,POL5319HEL,Offline-Agent,17886
24-12-2022,SUN3CU,POL5319HEL,Offline-Agent,17886
24-12-2022,SUNUYXN,POL5319HEL,Online-App,19759
24-12-2022,SUNWD7X,POL5319HEL,Offline-Direct,17886
24-12-2022,SUNBRS,POL5319HEL,Offline-Agent,21463
24-12-2022,SUN9LAB,POL5319HEL,Offline-Agent,17886
24-12-2022,SUNNOAC,POL5319HEL,Offline-Agent,22996
24-12-2022,SUNOF3J,POL5319HEL,Offline-Agent,26403
24-12-2022,SUNDLJ3,POL5319HEL,Offline-Agent,21633
24-12-2022,SUNKJK0,POL5319HEL,Offline-Agent,20611
24-12-2022,SUN25FD,POL5319HEL,Offline-Agent,18737
24-12-2022,SUNROB9,POL5319HEL,Offline-Direct,17715
24-12-2022,SUN7FH,POL5319HEL,Offline-Agent,19078
24-12-2022,SUNKR2,POL5319HEL,Offline-Agent,22826
24-12-2022,SUNB7XE,POL5319HEL,Offline-Agent,18908
24-12-2022,SUNTPS,POL5319HEL,Offline-Direct,22315
24-12-2022,SUNCS6,POL5319HEL,Offline-Direct,26232
24-12-2022,SUNVIK,POL5319HEL,Offline-Agent,20952
24-12-2022,SUNSYF,POL5319HEL,Offline-Agent,24699
25-12-2022,SUNEQ38,POL5319HEL,Offline-Agent,17886
25-12-2022,SUN29K,POL5319HEL,Offline-Agent,20441
25-12-2022,SUNGA3,POL5319HEL,Offline-Agent,24188
25-12-2022,SUNEJD9,POL5319HEL,Offline-Agent,21804
25-12-2022,SUNHKT,POL5319HEL,Offline-Agent,20952
25-12-2022,SUNP9UF,POL5319HEL,Offline-Agent,17886
25-12-2022,SUN457,POL5319HEL,Offline-Agent,20441
25-12-2022,SUN85U,POL5319HEL,Offline-Agent,21293
25-12-2022,SUNEYH,POL5319HEL,Offline-Agent,22826
25-12-2022,SUNQYLT,POL5319HEL,Offline-Agent,17715
25-12-2022,SUNQO5G,POL5319HEL,Offline-Agent,20611
25-12-2022,SUNTKJ,POL5319HEL,Offline-Agent,19078
25-12-2022,SUNUZYL,POL5319HEL,Offline-Agent,23848
25-12-2022,SUND7,POL5319HEL,Offline-Agent,20441
25-12-2022,SUN5389,POL5319HEL,Online-App,19078
25-12-2022,SUNVAB6,POL5319HEL,Offline-Agent,22485
25-12-2022,SUN9YE6,POL5319HEL,Offline-Agent,18397
25-12-2022,SUNQED6,POL5319HEL,Offline-Agent,18056
25-12-2022,SUNZJ4,POL5319HEL,Offline-Agent,18056
25-12-2022,SUN4OKS,POL5319HEL,Offline-Direct,22826
25-12-2022,SUNDAX,POL5319HEL,Offline-Direct,21122
25-12-2022,SUNASNF,POL5319HEL,Online-App,23337
25-12-2022,SUNFVD,POL5319HEL,Offline-Agent,22315
25-12-2022,SUNW0E8,POL5319HEL,Offline-Direct,19419
25-12-2022,SUNYH4X,POL5319HEL,Offline-Agent,24699
26-12-2022,SUNHF99,POL5319HEL,Online-App,22826
26-12-2022,SUNIXK,POL5319HEL,Offline-Agent,26743
26-12-2022,SUNOV6M,POL5319HEL,Offline-Direct,17715
26-12-2022,SUNQF4T,POL5319HEL,Offline-Agent,21633
26-12-2022,SUNCA29,POL5319HEL,Offline-Agent,26232
26-12-2022,SUNNWKY,POL5319HEL,Offline-Agent,19078
26-12-2022,SUNPR6C,POL5319HEL,Offline-Agent,19078
26-12-2022,SUN57J,POL5319HEL,Offline-Agent,22144
26-12-2022,SUN1W9,POL5319HEL,Offline-Agent,18737
27-12-2022,SUNG1I,POL5319HEL,Offline-Agent,22826
27-12-2022,SUNVS91,POL5319HEL,Offline-Agent,19930
27-12-2022,SUN2U82,POL5319HEL,Offline-Direct,19419
27-12-2022,SUNIQP,POL5319HEL,Offline-Agent,22826
27-12-2022,SUNT2,POL5319HEL,Offline-Agent,20952
27-12-2022,SUNMVUO,POL5319HEL,Online-App,18737
27-12-2022,SUNJEK,POL5319HEL,Offline-Agent,23677
27-12-2022,SUNVVRN,POL5319HEL,Offline-Agent,19248
27-12-2022,SUNRH,POL5319HEL,Offline-Direct,19248
27-12-2022,SUNVOM,POL5319HEL,Offline-Agent,27254
27-12-2022,SUNK5RR,POL5319HEL,Offline-Direct,17715
27-12-2022,SUNPU0W,POL5319HEL,Offline-Agent,22826
27-12-2022,SUN7ZV,POL5319HEL,Offline-Agent,23677
27-12-2022,SUN25M,POL5319HEL,Offline-Agent,18056
27-12-2022,SUNN2GS,POL5319HEL,Offline-Agent,22144
27-12-2022,SUNOF2,POL5319HEL,Offline-Agent,21293
27-12-2022,SUN1B87,POL5319HEL,Offline-Agent,19589
28-12-2022,SUNMQLT,POL5319HEL,Offline-Agent,19078
28-12-2022,SUNP5D,POL5319HEL,Offline-Agent,26573
28-12-2022,SUN9J,POL5319HEL,Offline-Direct,19419
28-12-2022,SUN90J1,POL5319HEL,Online-App,21293
28-12-2022,SUN9LK,POL5319HEL,Offline-Agent,24699
28-12-2022,SUN66L,POL5319HEL,Offline-Agent,18397
28-12-2022,SUN3WN,POL5319HEL,Offline-Agent,21293
28-12-2022,SUNCG59,POL5319HEL,Online-Website,21122
28-12-2022,SUNSIFA,POL5319HEL,Offline-Agent,22315
28-12-2022,SUNCIXS,POL5319HEL,Offline-Agent,22826
28-12-2022,SUN636,POL5319HEL,Offline-Agent,19248
29-12-2022,SUN9MX,POL5319HEL,Offline-Direct,18908
29-12-2022,SUNDJS,POL5319HEL,Offline-Agent,21974
29-12-2022,SUNA57V,POL5319HEL,Offline-Agent,24359
29-12-2022,SUND3AO,POL5319HEL,Offline-Agent,25892
29-12-2022,SUN2VB,POL5319HEL,Offline-Direct,17034
29-12-2022,SUNWMVL,POL5319HEL,Online-App,23166
29-12-2022,SUNDF7L,POL5319HEL,Online-App,21804
29-12-2022,SUNQPUK,POL5319HEL,Offline-Agent,18908
29-12-2022,SUNOWYM,POL5319HEL,Offline-Agent,20441
29-12-2022,SUN2IV,POL5319HEL,Offline-Agent,20952
29-12-2022,SUNIS6,POL5319HEL,Offline-Direct,19419
30-12-2022,SUN6TEK,POL5319HEL,Offline-Agent,18567
